id_student,id_student_original,id_year,id_grade,id_class_group,id_school,id_student_16_19,id_school_16_19
224,8386.0,2016,3,,1612.0,3224.0,
225,38572.0,2016,3,B,1629.0,16568.0,175.0
226,32248.0,2016,3,,2405.0,13779.0,564.0
227,20182.0,2016,3,B,2225.0,8414.0,478.0
228,31802.0,2016,3,A,1530.0,13586.0,128.0
229,24113.0,2016,3,A,2419.0,10138.0,571.0
230,23676.0,2016,3,C,1274.0,9951.0,8.0
231,9930.0,2016,3,A,1470.0,3898.0,98.0
232,34611.0,2016,3,B,2419.0,14814.0,571.0
233,40545.0,2016,3,,2360.0,17352.0,542.0
234,20206.0,2016,3,A,1266.0,8426.0,5.0
235,20218.0,2016,3,,1810.0,8428.0,260.0
236,19790.0,2016,3,A,2130.0,8248.0,432.0
237,20238.0,2016,3,B,2383.0,8437.0,554.0
238,14064.0,2016,3,A,1790.0,5725.0,250.0
239,18921.0,2016,3,A,1402.0,,67.0
240,40189.0,2016,3,A,2202.0,17248.0,467.0
241,33036.0,2016,3,A,1454.0,14118.0,91.0
242,21155.0,2016,3,,2209.0,8825.0,471.0
243,6469.0,2016,3,A,1629.0,2380.0,175.0
244,20269.0,2016,3,D,1728.0,8450.0,222.0
245,11210.0,2016,3,A,1935.0,4470.0,341.0
246,22511.0,2016,3,A,1396.0,,64.0
247,20272.0,2016,3,,1560.0,8452.0,143.0
248,16041.0,2016,3,B,1540.0,6583.0,133.0
249,40391.0,2016,3,,1396.0,17285.0,64.0
250,38450.0,2016,3,,2504.0,16521.0,600.0
251,1711.0,2016,3,A,1939.0,320.0,343.0
252,4171.0,2016,3,A,1909.0,,328.0
253,10004.0,2016,3,B,2038.0,3936.0,389.0
254,36929.0,2016,3,A,2158.0,15858.0,446.0
255,20309.0,2016,3,B,2028.0,8468.0,384.0
256,20313.0,2016,3,B,1283.0,8469.0,12.0
257,20321.0,2016,3,P,1289.0,8472.0,15.0
258,30880.0,2016,3,,2034.0,13189.0,
259,20330.0,2016,3,A,1667.0,8475.0,194.0
260,4499.0,2016,3,B,2014.0,1522.0,377.0
261,20335.0,2016,3,A,2255.0,8476.0,492.0
262,25767.0,2016,3,,2101.0,10885.0,419.0
263,30205.0,2016,3,A,2225.0,12892.0,478.0
264,10097.0,2016,3,,1466.0,3983.0,96.0
265,9036.0,2016,3,D,1538.0,3495.0,132.0
266,18815.0,2016,3,B,1332.0,7773.0,33.0
267,36972.0,2016,3,B,2030.0,15877.0,385.0
268,26438.0,2016,3,B,1528.0,11189.0,127.0
269,14503.0,2016,3,A,2461.0,5921.0,591.0
270,20381.0,2016,3,,1728.0,8492.0,222.0
271,31006.0,2016,3,B,1424.0,13252.0,78.0
272,7737.0,2016,3,A,1767.0,2942.0,239.0
273,40964.0,2016,3,,2243.0,17500.0,486.0
274,20391.0,2016,3,A,1873.0,8499.0,285.0
275,4699.0,2016,3,A,2523.0,1612.0,302.0
276,21496.0,2016,3,B,1470.0,8975.0,98.0
277,20401.0,2016,3,A,1396.0,8506.0,64.0
278,38725.0,2016,3,A,1528.0,16645.0,127.0
279,29780.0,2016,3,B,1786.0,12688.0,248.0
280,6384.0,2016,3,A,2018.0,2344.0,379.0
281,40003.0,2016,3,A,1336.0,17164.0,35.0
282,16876.0,2016,3,B,2130.0,6942.0,432.0
283,20423.0,2016,3,A,1832.0,8516.0,268.0
284,29608.0,2016,3,,2371.0,12603.0,548.0
285,30161.0,2016,3,P,1588.0,12873.0,156.0
286,20434.0,2016,3,A,2217.0,8521.0,474.0
287,20436.0,2016,3,,2356.0,8522.0,540.0
288,10268.0,2016,3,A,1689.0,4048.0,202.0
289,20450.0,2016,3,B,1775.0,8526.0,243.0
290,23771.0,2016,3,,1883.0,9986.0,315.0
291,20461.0,2016,3,B,1973.0,8530.0,358.0
292,27616.0,2016,3,B,1707.0,11711.0,211.0
293,27108.0,2016,3,,2120.0,11480.0,
294,2091.0,2016,3,A,2421.0,492.0,572.0
295,3324.0,2016,3,C,2200.0,1025.0,466.0
296,22990.0,2016,3,A,2257.0,9645.0,493.0
297,20495.0,2016,3,A,2324.0,8545.0,524.0
298,21880.0,2016,3,,1590.0,9136.0,157.0
299,13715.0,2016,3,B,1983.0,5575.0,363.0
300,20504.0,2016,3,A,1281.0,8549.0,11.0
301,29569.0,2016,3,,1965.0,12585.0,354.0
302,20510.0,2016,3,A,2531.0,8551.0,305.0
303,26336.0,2016,3,,1971.0,,
304,37930.0,2016,3,C,2352.0,16312.0,538.0
305,20538.0,2016,3,,1524.0,8560.0,
306,20542.0,2016,3,B,2539.0,8561.0,606.0
307,38401.0,2016,3,A,2518.0,16501.0,300.0
308,27949.0,2016,3,A,2523.0,11862.0,302.0
309,100078.0,2016,3,,1691.0,,203.0
310,34018.0,2016,3,A,2120.0,14563.0,427.0
311,20582.0,2016,3,,1620.0,8573.0,172.0
312,20584.0,2016,3,A,2253.0,8575.0,491.0
313,27146.0,2016,3,B,2523.0,11491.0,302.0
314,12867.0,2016,3,C,2038.0,5208.0,389.0
315,32614.0,2016,3,,1448.0,13934.0,88.0
316,27740.0,2016,3,,2034.0,11764.0,
317,30164.0,2016,3,B,2465.0,12875.0,593.0
318,4267.0,2016,3,B,2198.0,1417.0,465.0
319,2528.0,2016,3,A,1767.0,678.0,239.0
320,31524.0,2016,3,,2132.0,13461.0,433.0
321,19212.0,2016,3,C,1534.0,7972.0,130.0
322,38190.0,2016,3,A,1297.0,16419.0,18.0
323,11370.0,2016,3,A,1638.0,4535.0,180.0
324,20625.0,2016,3,A,2057.0,8592.0,397.0
325,21926.0,2016,3,A,1802.0,,256.0
326,20647.0,2016,3,B,1560.0,8600.0,143.0
327,8675.0,2016,3,B,2200.0,3340.0,466.0
328,20652.0,2016,3,A,2502.0,8604.0,603.0
329,20667.0,2016,3,,1855.0,8608.0,
330,20669.0,2016,3,B,2215.0,8609.0,473.0
331,1737.0,2016,3,,2441.0,,
332,27493.0,2016,3,B,2257.0,11656.0,493.0
333,26352.0,2016,3,A,1757.0,,234.0
334,23829.0,2016,3,B,1773.0,10010.0,242.0
335,23556.0,2016,3,B,2038.0,9892.0,389.0
336,20680.0,2016,3,,2034.0,8618.0,
337,14558.0,2016,3,,2085.0,,412.0
338,16592.0,2016,3,E,1434.0,6819.0,83.0
339,20686.0,2016,3,,1583.0,8620.0,154.0
340,28308.0,2016,3,A,2146.0,12026.0,440.0
341,20798.0,2016,3,A,1297.0,8671.0,18.0
342,16883.0,2016,3,,2487.0,6944.0,
343,39082.0,2016,3,A,2095.0,16792.0,417.0
344,20666.0,2016,3,B,2377.0,8607.0,551.0
345,20695.0,2016,3,B,1665.0,8626.0,193.0
346,31427.0,2016,3,,1859.0,13421.0,
347,20701.0,2016,3,A,1564.0,8629.0,145.0
348,22944.0,2016,3,C,2043.0,9631.0,391.0
349,40079.0,2016,3,D,1470.0,17196.0,98.0
350,11178.0,2016,3,B,1492.0,4457.0,109.0
351,8841.0,2016,3,,1863.0,3409.0,
352,33727.0,2016,3,C,1881.0,14431.0,288.0
353,20724.0,2016,3,A,1346.0,8641.0,40.0
354,40737.0,2016,3,,1773.0,,242.0
355,1067.0,2016,3,A,1534.0,120.0,130.0
356,20752.0,2016,3,A,1384.0,8647.0,58.0
357,1864.0,2016,3,B,1665.0,385.0,193.0
358,20770.0,2016,3,,1432.0,8655.0,82.0
359,5061.0,2016,3,A,2360.0,1768.0,542.0
360,31144.0,2016,3,,2126.0,,
361,20779.0,2016,3,B,1330.0,8660.0,32.0
362,20780.0,2016,3,C,2529.0,8661.0,
363,18474.0,2016,3,B,2457.0,7633.0,589.0
364,17255.0,2016,3,A,2198.0,7104.0,465.0
365,2985.0,2016,3,,2417.0,872.0,570.0
366,20785.0,2016,3,A,1881.0,8665.0,288.0
367,27082.0,2016,3,A,1887.0,11465.0,317.0
368,12327.0,2016,3,,1466.0,4967.0,96.0
369,19821.0,2016,3,A,1883.0,8262.0,315.0
370,4444.0,2016,3,,1283.0,,12.0
371,1051.0,2016,3,A,1806.0,112.0,258.0
372,20825.0,2016,3,A,1794.0,8681.0,252.0
373,7579.0,2016,3,B,2168.0,2870.0,451.0
374,20051.0,2016,3,A,1354.0,8362.0,44.0
375,4649.0,2016,3,A,1693.0,1588.0,204.0
376,12803.0,2016,3,C,1426.0,5181.0,79.0
377,18059.0,2016,3,A,2120.0,7452.0,427.0
378,12267.0,2016,3,,1654.0,4939.0,188.0
379,28372.0,2016,3,A,1897.0,12057.0,322.0
380,30852.0,2016,3,C,1767.0,13174.0,239.0
381,32732.0,2016,3,B,1426.0,13979.0,79.0
382,9015.0,2016,3,A,1396.0,3485.0,64.0
383,33208.0,2016,3,B,1796.0,14194.0,253.0
384,33396.0,2016,3,B,1771.0,14276.0,241.0
385,23453.0,2016,3,B,2257.0,9853.0,493.0
386,39526.0,2016,3,A,1313.0,16968.0,25.0
387,20886.0,2016,3,A,2174.0,8709.0,454.0
388,20891.0,2016,3,A,1346.0,8711.0,40.0
389,25630.0,2016,3,A,1867.0,10824.0,282.0
390,20904.0,2016,3,,2229.0,8717.0,
391,32599.0,2016,3,A,2002.0,13927.0,371.0
392,10117.0,2016,3,A,2415.0,,569.0
393,10157.0,2016,3,C,2543.0,4006.0,607.0
394,3675.0,2016,3,,1743.0,,
395,8645.0,2016,3,,2553.0,3327.0,
396,11955.0,2016,3,C,2140.0,4801.0,437.0
397,14262.0,2016,3,B,1313.0,5812.0,25.0
398,20933.0,2016,3,,2178.0,8729.0,
399,20941.0,2016,3,B,2140.0,8733.0,437.0
400,31788.0,2016,3,B,2419.0,13579.0,571.0
401,20945.0,2016,3,D,1434.0,8735.0,83.0
402,40199.0,2016,3,B,1572.0,17253.0,149.0
403,20947.0,2016,3,B,2266.0,8737.0,498.0
404,18913.0,2016,3,,1616.0,7827.0,170.0
405,20948.0,2016,3,A,1514.0,8738.0,120.0
406,20949.0,2016,3,B,1897.0,8739.0,322.0
407,21245.0,2016,3,A,2477.0,8864.0,599.0
408,14218.0,2016,3,A,2529.0,5793.0,
409,29419.0,2016,3,,2512.0,,298.0
410,20966.0,2016,3,A,2158.0,8743.0,446.0
411,26146.0,2016,3,B,2342.0,11047.0,533.0
412,25649.0,2016,3,B,1402.0,10832.0,67.0
413,25538.0,2016,3,C,2457.0,10785.0,589.0
414,30184.0,2016,3,C,1773.0,12883.0,242.0
415,39536.0,2016,3,A,2457.0,,589.0
416,20980.0,2016,3,A,2235.0,8749.0,483.0
417,20990.0,2016,3,,1301.0,8754.0,
418,32319.0,2016,3,,2545.0,13812.0,310.0
419,22641.0,2016,3,A,1875.0,9489.0,286.0
420,37763.0,2016,3,C,1784.0,16230.0,247.0
421,5761.0,2016,3,C,2034.0,2075.0,387.0
422,6347.0,2016,3,,1947.0,2328.0,347.0
423,17425.0,2016,3,C,1534.0,7174.0,130.0
424,28567.0,2016,3,B,2030.0,12156.0,385.0
425,10292.0,2016,3,B,2475.0,4056.0,598.0
426,35136.0,2016,3,A,1426.0,15047.0,79.0
427,21050.0,2016,3,A,1350.0,8784.0,42.0
428,35714.0,2016,3,A,2176.0,,455.0
429,21055.0,2016,3,C,2148.0,8786.0,441.0
430,24743.0,2016,3,D,1759.0,10428.0,235.0
431,21077.0,2016,3,B,1806.0,8793.0,258.0
432,7633.0,2016,3,B,1879.0,2892.0,287.0
433,21111.0,2016,3,B,1572.0,8805.0,149.0
434,21112.0,2016,3,A,1784.0,8806.0,247.0
435,31919.0,2016,3,A,1610.0,13637.0,167.0
436,29313.0,2016,3,B,1560.0,12473.0,143.0
437,37538.0,2016,3,C,2539.0,16133.0,606.0
438,16759.0,2016,3,A,1332.0,6892.0,33.0
439,21143.0,2016,3,A,1318.0,8817.0,27.0
440,21146.0,2016,3,A,2014.0,8819.0,377.0
441,15239.0,2016,3,A,1482.0,6239.0,104.0
442,23276.0,2016,3,,1434.0,9773.0,
443,21152.0,2016,3,B,2419.0,8823.0,571.0
444,7515.0,2016,3,,1757.0,2830.0,
445,23749.0,2016,3,A,2203.0,9977.0,468.0
446,8065.0,2016,3,,2202.0,3082.0,
447,26136.0,2016,3,B,1743.0,11042.0,228.0
448,36725.0,2016,3,A,1881.0,15770.0,288.0
449,21177.0,2016,3,A,1614.0,8835.0,169.0
450,23078.0,2016,3,A,1426.0,9681.0,79.0
451,28166.0,2016,3,A,2425.0,11965.0,574.0
452,21191.0,2016,3,,2209.0,8841.0,471.0
453,21193.0,2016,3,A,1814.0,8843.0,262.0
454,10904.0,2016,3,A,2124.0,4336.0,429.0
455,23327.0,2016,3,A,2328.0,9795.0,526.0
456,1524.0,2016,3,A,1786.0,42.0,248.0
457,21204.0,2016,3,B,1812.0,8849.0,261.0
458,21207.0,2016,3,C,1540.0,8851.0,133.0
459,10218.0,2016,3,B,2563.0,,313.0
460,33543.0,2016,3,C,2087.0,14344.0,413.0
461,31253.0,2016,3,A,1490.0,13360.0,108.0
462,21211.0,2016,3,B,1915.0,8854.0,331.0
463,17479.0,2016,3,B,2038.0,7199.0,389.0
464,6304.0,2016,3,A,1346.0,2304.0,40.0
465,30243.0,2016,3,,1683.0,12908.0,
466,21246.0,2016,3,B,1822.0,8865.0,264.0
467,36890.0,2016,3,A,1450.0,15842.0,89.0
468,21256.0,2016,3,A,2461.0,8872.0,591.0
469,21464.0,2016,3,,1952.0,,
470,39277.0,2016,3,A,2377.0,16866.0,551.0
471,7175.0,2016,3,B,1560.0,2684.0,143.0
472,31646.0,2016,3,A,1842.0,13522.0,273.0
473,21289.0,2016,3,,1362.0,8884.0,48.0
474,6967.0,2016,3,A,1484.0,2597.0,105.0
475,37925.0,2016,3,A,1985.0,16310.0,364.0
476,27594.0,2016,3,A,1881.0,11696.0,288.0
477,4209.0,2016,3,A,2512.0,1394.0,298.0
478,33399.0,2016,3,D,1470.0,14278.0,98.0
479,10063.0,2016,3,B,2449.0,3964.0,585.0
480,33609.0,2016,3,A,1824.0,14372.0,265.0
481,21312.0,2016,3,C,1414.0,8892.0,73.0
482,35467.0,2016,3,,1877.0,15198.0,
483,17106.0,2016,3,A,2032.0,7040.0,386.0
484,31303.0,2016,3,B,1786.0,13378.0,248.0
485,13774.0,2016,3,B,2437.0,,580.0
486,26587.0,2016,3,B,1999.0,11255.0,370.0
487,37907.0,2016,3,A,1544.0,16303.0,135.0
488,7318.0,2016,3,B,1683.0,2747.0,199.0
489,21338.0,2016,3,B,1703.0,8904.0,209.0
490,7521.0,2016,3,B,2529.0,2835.0,
491,37045.0,2016,3,,1440.0,,
492,23264.0,2016,3,B,1720.0,9764.0,218.0
493,21950.0,2016,3,A,1384.0,,58.0
494,32810.0,2016,3,A,1610.0,14011.0,167.0
495,17282.0,2016,3,,2518.0,7114.0,
496,35202.0,2016,3,B,2062.0,,400.0
497,13320.0,2016,3,B,1979.0,,361.0
498,21352.0,2016,3,,1620.0,8911.0,
499,7527.0,2016,3,C,2140.0,2838.0,437.0
500,10466.0,2016,3,B,1937.0,4137.0,342.0
501,21365.0,2016,3,,1871.0,8916.0,
502,12986.0,2016,3,A,2463.0,5260.0,592.0
503,21376.0,2016,3,A,2036.0,8921.0,388.0
504,21384.0,2016,3,,1745.0,8925.0,229.0
505,25848.0,2016,3,,2457.0,10914.0,
506,32442.0,2016,3,A,2030.0,13863.0,385.0
507,26044.0,2016,3,,1871.0,11000.0,
508,2146.0,2016,3,C,1759.0,518.0,235.0
509,29284.0,2016,3,A,2421.0,12458.0,572.0
510,12163.0,2016,3,B,1703.0,4891.0,209.0
511,6338.0,2016,3,A,2055.0,,396.0
512,40316.0,2016,3,,2106.0,,421.0
513,,2016,3,A,2371.0,,548.0
514,4201.0,2016,3,,2429.0,1387.0,
515,23582.0,2016,3,B,2215.0,9906.0,473.0
